season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,SF-RB3-KaelonBlack,Kaelon Black,SF,RB,17,0.0,195.014,85.293,11.074,0.0,1.04,0.852,0.8492
2026,NE-RB3-LanLarison,Lan Larison,NE,RB,17,0.0,188.335,84.707,11.362,0.0,0.85,1.02,0.8459
2026,NYJ-RB3-IsaiahDavis,Isaiah Davis,NYJ,RB,17,0.0,186.289,86.559,11.265,0.0,0.898,1.046,0.8569
2026,CHI-RB3-RoschonJohnson,Roschon Johnson,CHI,RB,17,0.0,186.241,86.871,11.444,0.0,0.862,1.095,0.8587
2026,NO-RB3-DevinNeal,Devin Neal,NO,RB,17,0.0,185.701,89.659,11.554,0.0,0.886,1.016,0.8507
2026,HOU-RB3-JawharJordan,Jawhar Jordan,HOU,RB,17,0.0,185.455,87.864,11.378,0.0,0.904,0.95,0.8434
2026,DET-RB3-SioneVaki,Sione Vaki,DET,RB,17,0.0,185.247,94.489,12.033,0.0,0.963,0.875,0.8409
2026,ATL-RB3-TylerGoodson,Tyler Goodson,ATL,RB,17,0.0,183.625,87.701,11.553,0.0,0.86,1.018,0.8471
2026,DEN-RB3-JonahColeman,Jonah Coleman,DEN,RB,17,0.0,182.674,88.89,11.573,0.0,0.873,1.03,0.8509
2026,IND-RB3-SethMcGowan,Seth McGowan,IND,RB,17,0.0,182.551,90.071,11.807,0.0,0.809,1.049,0.844
2026,SEA-RB3-GeorgeHolani,George Holani,SEA,RB,17,0.0,182.174,91.712,11.942,0.0,0.902,0.992,0.8495
2026,BUF-RB3-TyJohnson,Ty Johnson,BUF,RB,17,0.0,181.538,87.192,11.585,0.0,0.898,1.003,0.8506
2026,WAS-RB3-KaytronAllen,Kaytron Allen,WAS,RB,17,0.0,180.056,91.132,11.855,0.0,0.803,1.081,0.848
2026,JAX-RB3-LeQuintAllenJr.,LeQuint Allen Jr.,JAX,RB,17,0.0,179.953,92.126,12.001,0.0,0.857,1.07,0.8544
2026,NYG-RB3-DevinSingletary,Devin Singletary,NYG,RB,17,0.0,179.384,94.135,12.454,0.0,0.789,1.217,0.8655
2026,LV-RB3-DylanLaube,Dylan Laube,LV,RB,17,0.0,179.319,87.273,11.594,0.0,0.772,1.112,0.848
2026,CAR-RB3-TrevorEtienne,Trevor Etienne,CAR,RB,17,0.0,178.733,87.384,11.624,0.0,0.806,1.138,0.8569
