season,week,game_id,team,player_id,player_uid,player_name,position,model_version,pass_yards_mean,rush_yards_mean,receiving_yards_mean,receptions_mean,pass_tds_mean,rush_tds_mean,rec_tds_mean,anytime_td_prob
2025,19,2025_19_SF_PHI,SF,00-0033288,6ef21d58-07b4-49a0-9e4b-ab6e4f527023,G.Kittle,TE,nfl-player-v1,0,0,8.622,1.002,0,0,0,0.005
2025,19,2025_19_SF_PHI,SF,00-0036259,046bd3b8-161d-4c19-9816-df5ce3e96947,J.Jennings,WR,nfl-player-v1,0,0,10.539,1.211,0,0,0.015,0.0153
2025,19,2025_19_SF_PHI,SF,00-0037112,a83d87f5-9208-48ee-a81c-bba3090ea426,J.Tonges,TE,nfl-player-v1,0,0,10.383,1.195,0,0,0,0.005
2025,19,2025_19_SF_PHI,SF,00-0029892,86ed80c1-0dd7-4c07-a0b3-cea9fab60c0a,K.Juszczyk,RB,nfl-player-v1,0,6.514,6.43,1.011,0,0.025,0.007,0.0317
2025,19,2025_19_SF_PHI,SF,00-0036887,d379e74d-8a48-4767-b405-a32b09db1b28,L.Farrell,TE,nfl-player-v1,0,0,6.433,0.758,0,0,0,0.005
2025,19,2025_19_SF_PHI,SF,00-0034867,90512c81-b774-4f19-89bb-556666504a86,M.Turner,WR,nfl-player-v1,0,0,6.433,0.758,0,0,0,0.005
2025,19,2025_19_SF_PHI,SF,00-0038090,6e757178-0d20-49cf-a88a-c4b47817ff31,S.Moore,WR,nfl-player-v1,0,0.363,6.469,0.758,0,0,0,0.005
2025,20,2025_20_BUF_DEN,BUF,00-0031236,16125e50-cd99-4225-a124-62507be3ffd8,B.Cooks,WR,nfl-player-v1,0,0,13.082,1.479,0,0,0.011,0.0108
2025,20,2025_20_BUF_DEN,BUF,00-0033282,8fb77061-caa4-4ab3-93ac-3f435b1dad39,C.Samuel,WR,nfl-player-v1,0,0,7.309,0.848,0,0,0.012,0.0124
2025,20,2025_20_BUF_DEN,BUF,00-0038933,8a6f4627-ab82-4cb4-92df-699336ac1690,D.Kincaid,TE,nfl-player-v1,0,0,14.594,1.629,0,0,0.012,0.0119
2025,20,2025_20_BUF_DEN,BUF,00-0035689,83978a45-a7da-408d-a462-426f5444a908,D.Knox,TE,nfl-player-v1,0,0,11.883,1.349,0,0,0,0.005
2025,20,2025_20_BUF_DEN,BUF,00-0034857,32369b37-6bce-4910-acfa-f658676697d3,J.Allen,QB,nfl-player-v1,133.661,9.121,0,0,0.896,0.042,0,0.0407
2025,20,2025_20_BUF_DEN,BUF,00-0037248,61da158c-dacb-4567-8ec7-9521d0868e5f,J.Cook,RB,nfl-player-v1,0,58.629,4.388,0.707,0,0.63,0.015,0.4753
2025,20,2025_20_BUF_DEN,BUF,00-0039901,15497e04-abce-413c-b84b-6928c1f96d77,K.Coleman,WR,nfl-player-v1,0,0,8.606,0.998,0,0,0.015,0.0146
2025,20,2025_20_BUF_DEN,BUF,00-0037261,a182f320-892e-4344-8c39-d03ec8d397c4,K.Shakir,WR,nfl-player-v1,0,0,19.484,2.122,0,0,0.047,0.0458
2025,20,2025_20_BUF_DEN,BUF,00-0035140,6d4ad627-0c8f-4380-9545-0d937be0ca6c,M.Hardman,WR,nfl-player-v1,0,0,7.278,0.851,0,0,0.006,0.0062
2025,20,2025_20_BUF_DEN,BUF,00-0039875,51239dbe-c985-42a4-bdb6-e31bea991d12,R.Davis,RB,nfl-player-v1,0,6.211,3.705,0.603,0,0,0,0.005
2025,20,2025_20_LA_CHI,CHI,00-0036290,e20adbbe-669d-4d26-b64a-84332cd2acfd,C.Kmet,TE,nfl-player-v1,0,0,8.511,0.983,0,0,0.011,0.0105
2025,20,2025_20_LA_CHI,CHI,00-0040126,20e5eda2-e6a7-45e5-8ed5-958a5d49a8ae,C.Loveland,TE,nfl-player-v1,0,0,18.46,2.027,0,0,0,0.005
2025,20,2025_20_LA_CHI,CHI,00-0039918,d3372f7c-27eb-47ac-9d90-facef898a40f,C.Williams,QB,nfl-player-v1,122.586,6.213,0,0,0.767,0,0,0.005
2025,20,2025_20_LA_CHI,CHI,00-0034827,d366aedd-7ef1-47c6-a3bb-637a4559f332,D.Moore,WR,nfl-player-v1,0,0.223,16.301,1.802,0,0.001,0.039,0.0386
2025,20,2025_20_LA_CHI,CHI,00-0034798,9242a171-f0ef-4b07-a145-63e7b6f3999d,D.Smythe,TE,nfl-player-v1,0,0,5.988,0.706,0,0,0,0.005
2025,20,2025_20_LA_CHI,CHI,00-0036275,49aefcdc-6cec-4beb-84e1-ba08880d15d6,D.Swift,RB,nfl-player-v1,0,43.264,2.479,0.413,0,0.418,0.008,0.3467
