season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob,carry_share
2026,JAX-RB3-LeQuintAllenJr.,LeQuint Allen Jr.,JAX,RB,17,0.0,348.8635008,86.923,10.711,0.0,2.647358666666667,0.3946713456458329,0.7911,0.1728
2026,NYG-WR3-DarnellMooney,Darnell Mooney,NYG,WR,17,0.0,0.0,214.104,20.181,0.0,0.0,1.064271863186473,0.6724,
2026,ATL-WR3-OlamideZaccheaus,Olamide Zaccheaus,ATL,WR,17,0.0,0.0,214.042,18.919,0.0,0.0,1.0058397352115684,0.649,
2026,NYJ-TE3-JeremyRuckert,Jeremy Ruckert,NYJ,TE,17,0.0,0.0,173.13931935957373,25.03,0.0,0.0,0.9045678345814723,0.6691,
2026,CLE-WR3-DenzelBoston,Denzel Boston,CLE,WR,17,0.0,0.0,211.449,19.742,0.0,0.0,0.9575066080651281,0.6183,
2026,BAL-TE3-MatthewHibner,Matthew Hibner,BAL,TE,17,0.0,0.0,167.81479015308906,17.981,0.0,0.0,0.9396149882354026,0.656,
2026,WAS-TE3-JohnBates,John Bates,WAS,TE,17,0.0,0.0,208.518,22.633,0.0,0.0,1.1652709723240757,0.6698,
2026,MIA-WR3-TutuAtwell,Tutu Atwell,MIA,WR,17,0.0,0.0,208.194,19.663,0.0,0.0,1.0626517032832066,0.6727,
2026,SEA-WR3-CooperKupp,Cooper Kupp,SEA,WR,17,0.0,0.0,164.34991864254803,14.984,0.0,0.0,0.8276230394652905,0.6783,
2026,GB-WR3-MatthewGolden,Matthew Golden,GB,WR,17,0.0,0.0,205.936,17.337,0.0,0.0,0.9958953745944009,0.6423,
2026,CAR-WR3-XavierLegette,Xavier Legette,CAR,WR,17,0.0,0.0,203.202,19.73,0.0,0.0,1.0024015590810822,0.6597,
2026,DAL-RB3-MalikDavis,Malik Davis,DAL,RB,17,0.0,171.29635200000007,78.54218498316492,12.812,0.0,0.9445347058823531,0.34054590174548516,0.8047,0.096
2026,BUF-WR3-JoshuaPalmer,Joshua Palmer,BUF,WR,17,0.0,0.0,197.478,17.09,0.0,0.0,0.9297052634409326,0.6412,
2026,IND-RB3-SethMcGowan,Seth McGowan,IND,RB,17,0.0,144.63060705882356,93.348,10.848,0.0,1.0388864705882355,0.40994849972789404,0.7811,0.0791
2026,HOU-RB3-JawharJordan,Jawhar Jordan,HOU,RB,17,0.0,320.696928,90.28,11.313,0.0,2.477726666666667,0.3874464858943332,0.7597,0.1728
2026,NYJ-WR3-OmarCooperJr.,Omar Cooper Jr.,NYJ,WR,17,0.0,0.0,155.31020169524837,18.994,0.0,0.0,0.811419458939407,0.6546,
2026,PIT-RB3-KalebJohnson,Kaleb Johnson,PIT,RB,17,0.0,282.9285504,83.563,10.528,0.0,2.3695469999999994,0.3862084815858339,0.7694,0.1728
2026,MIN-WR3-JauanJennings,Jauan Jennings,MIN,WR,17,0.0,0.0,151.4289424390578,19.599,0.0,0.0,0.7441938006675177,0.6401,
2026,LA-RB3-RonnieRivers,Ronnie Rivers,LA,RB,17,0.0,170.618304,89.97593552193675,12.383,0.0,1.0405294117647064,0.36616054973258055,0.7928,0.096
2026,DET-RB3-SioneVaki,Sione Vaki,DET,RB,17,0.0,128.57694117647063,99.86,11.725,0.0,1.0211270588235295,0.4196843777500284,0.7971,0.0735
2026,DEN-RB3-JonahColeman,Jonah Coleman,DEN,RB,17,0.0,309.0879792,94.903,12.133,0.0,1.9771634666666666,0.3885356028048925,0.7899,0.1584
2026,CLE-RB3-RaheimSanders,Raheim Sanders,CLE,RB,17,0.0,294.0681024,75.818,10.272,0.0,2.306916666666667,0.34332740287389335,0.7366,0.1728
2026,MIA-RB3-OllieGordonII,Ollie Gordon II,MIA,RB,17,0.0,126.53127529411769,74.807,9.994,0.0,0.8483052941176473,0.3818255375635553,0.7522,0.0791
2026,NE-WR3-KayshonBoutte,Kayshon Boutte,NE,WR,17,0.0,0.0,185.87,16.752,0.0,0.0,0.8622725553289475,0.6086,
2026,LAC-RB3-KeatonMitchell,Keaton Mitchell,LAC,RB,17,0.0,285.77871360000006,92.502,12.097,0.0,2.2144436666666665,0.40063227786145145,0.7638,0.1728
2026,NO-RB3-DevinNeal,Devin Neal,NO,RB,17,0.0,284.4085824,88.294,11.694,0.0,2.271380333333333,0.38369771604515185,0.759,0.1728
2026,WAS-WR3-AntonioWilliams,Antonio Williams,WAS,WR,17,0.0,0.0,179.034,16.634,0.0,0.0,1.0005041447696053,0.6266,
2026,PHI-WR3-DontayvionWicks,Dontayvion Wicks,PHI,WR,17,0.0,0.0,172.926,15.341,0.0,0.0,0.8441889706208561,0.6156,
2026,TEN-RB3-NicholasSingleton,Nicholas Singleton,TEN,RB,17,0.0,250.6398336,81.336,11.616,0.0,2.124523,0.3747822535550457,0.7361,0.1728
2026,BAL-WR3-DevontezWalker,Devontez Walker,BAL,WR,17,0.0,0.0,132.81443131187604,12.623,0.0,0.0,0.7436438123287963,0.6441,
2026,CIN-QB2-JoeFlacco,Joe Flacco,CIN,QB,17,165.957,9.287797500000002,0.0,0.0,0.608,0.0,0.0,0.2305,0.0075
2026,LA-QB2-TySimpson,Ty Simpson,LA,QB,17,164.585,13.329554999999997,0.0,0.0,0.659,0.0,0.0,0.2946,0.0075
2026,KC-RB3-EmariDemercado,Emari Demercado,KC,RB,17,0.0,177.60000000000002,101.716,12.901,0.0,1.0595512526246014,0.4342789501315009,0.7744,0.096
2026,LV-RB3-DylanLaube,Dylan Laube,LV,RB,17,0.0,227.84423039999996,76.042,10.805,0.0,2.04972,0.3685392184530976,0.7507,0.1728
2026,KC-QB2-JustinFields,Justin Fields,KC,QB,17,162.6,13.875,0.0,0.0,0.683,0.0,0.0,0.2495,0.0075
2026,ARI-QB2-GardnerMinshewII,Gardner Minshew II,ARI,QB,17,160.921,9.151237500000002,0.0,0.0,0.584,0.0,0.0,0.2336,0.0075
2026,DET-QB2-TeddyBridgewater,Teddy Bridgewater,DET,QB,17,160.766,13.122825,0.0,0.0,0.659,0.0,0.0,0.2746,0.0075
2026,MIN-RB3-DemondClaiborne,Demond Claiborne,MIN,RB,17,0.0,251.5062528,71.439,10.364,0.0,1.6069986666666667,0.3510852025350616,0.7408,0.1584
2026,DAL-QB2-JoeMiltonIII,Joe Milton III,DAL,QB,17,157.644,13.382527500000004,0.0,0.0,0.668,0.0,0.0,0.276,0.0075
2026,HOU-QB2-DavisMills,Davis Mills,HOU,QB,17,154.846,13.919137500000003,0.0,0.0,0.628,0.0,0.0,0.2775,0.0075
2026,DEN-QB2-JarrettStidham,Jarrett Stidham,DEN,QB,17,154.812,14.6348475,0.0,0.0,0.606,0.0,0.0,0.2932,0.0075
2026,LAC-QB2-TreyLance,Trey Lance,LAC,QB,17,154.363,12.403590000000003,0.0,0.0,0.676,0.0,0.0,0.2313,0.0075
2026,NO-QB2-SpencerRattler,Spencer Rattler,NO,QB,17,149.482,12.3441225,0.0,0.0,0.581,0.0,0.0,0.2621,0.0075
2026,ARI-RB3-JamesConner,James Conner,ARI,RB,17,0.0,210.84451200000007,102.392,14.341,0.0,2.123345000000001,0.42554254699871713,0.7728,0.1728
2026,DET-QB3-LukeAltmyer,Luke Altmyer,DET,QB,17,144.882,13.122825,0.0,0.0,0.617,0.0,0.0,0.2868,0.0075
2026,IND-QB2-AnthonyRichardsonSr.,Anthony Richardson Sr.,IND,QB,17,144.647,13.720537499999999,0.0,0.0,0.613,0.0,0.0,0.2709,0.0075
2026,ARI-QB3-CarsonBeck,Carson Beck,ARI,QB,17,144.594,9.151237500000002,0.0,0.0,0.53,0.0,0.0,0.2351,0.0075
2026,LA-QB3-StetsonBennettIV,Stetson Bennett IV,LA,QB,17,144.241,13.329554999999997,0.0,0.0,0.586,0.0,0.0,0.2861,0.0075
2026,CIN-QB3-JoshJohnson,Josh Johnson,CIN,QB,17,144.17,9.287797500000002,0.0,0.0,0.581,0.0,0.0,0.2343,0.0075
2026,KC-QB3-GarrettNussmeier,Garrett Nussmeier,KC,QB,17,144.02,13.875,0.0,0.0,0.567,0.0,0.0,0.2442,0.0075
2026,CIN-RB3-TahjBrooks,Tahj Brooks,CIN,RB,17,0.0,213.99085440000005,95.12300103933467,14.171,0.0,2.0220369999999996,0.39027796128202324,0.7804,0.1728
2026,JAX-QB2-NickMullens,Nick Mullens,JAX,QB,17,141.019,15.141644999999999,0.0,0.0,0.628,0.0,0.0,0.3037,0.0075
2026,SEA-QB2-DrewLock,Drew Lock,SEA,QB,17,138.052,16.31691,0.0,0.0,0.644,0.0,0.0,0.2988,0.0075
2026,SF-QB2-MacJones,Mac Jones,SF,QB,17,137.757,15.177404999999998,0.0,0.0,0.601,0.0,0.0,0.2946,0.0075
2026,DAL-QB3-SamHowell,Sam Howell,DAL,QB,17,137.074,13.382527500000004,0.0,0.0,0.581,0.0,0.0,0.254,0.0075
2026,TB-QB2-JakeBrowning,Jake Browning,TB,QB,17,134.055,14.856862499999998,0.0,0.0,0.594,0.0,0.0,0.2621,0.0075
2026,LV-QB2-FernandoMendoza,Fernando Mendoza,LV,QB,17,133.895,9.8890725,0.0,0.0,0.577,0.0,0.0,0.248,0.0075
2026,TEN-QB2-MitchellTrubisky,Mitchell Trubisky,TEN,QB,17,133.616,10.878465,0.0,0.0,0.562,0.0,0.0,0.2419,0.0075
2026,DEN-QB3-SamEhlinger,Sam Ehlinger,DEN,QB,17,132.43,14.6348475,0.0,0.0,0.56,0.0,0.0,0.2939,0.0075
2026,LAC-QB3-DJUiagalelei,DJ Uiagalelei,LAC,QB,17,132.228,12.403590000000003,0.0,0.0,0.501,0.0,0.0,0.2592,0.0075
2026,HOU-QB3-GrahamMertz,Graham Mertz,HOU,QB,17,131.573,13.919137500000003,0.0,0.0,0.559,0.0,0.0,0.2882,0.0075
2026,PIT-QB2-MasonRudolph,Mason Rudolph,PIT,QB,17,130.841,12.279885000000002,0.0,0.0,0.571,0.0,0.0,0.254,0.0075
2026,CHI-QB2-TysonBagent,Tyson Bagent,CHI,QB,17,129.971,17.789759999999998,0.0,0.0,0.58,0.0,0.0,0.2811,0.0075
2026,ATL-QB2-MichaelPenixJr.,Michael Penix Jr.,ATL,QB,17,129.791,14.5566225,0.0,0.0,0.597,0.0,0.0,0.2688,0.0075
2026,CLE-QB2-ShedeurSanders,Shedeur Sanders,CLE,QB,17,129.084,12.763372500000001,0.0,0.0,0.568,0.0,0.0,0.2343,0.0075
2026,NO-QB3-ZachWilson,Zach Wilson,NO,QB,17,128.756,12.3441225,0.0,0.0,0.523,0.0,0.0,0.2502,0.0075
2026,IND-QB3-RileyLeonard,Riley Leonard,IND,QB,17,127.566,13.720537499999999,0.0,0.0,0.567,0.0,0.0,0.2854,0.0075
2026,BUF-QB2-KyleAllen,Kyle Allen,BUF,QB,17,124.993,17.540947870136396,0.0,0.0,0.548,0.0,0.0,0.3202,0.0075
2026,GB-QB2-TyrodTaylor,Tyrod Taylor,GB,QB,17,123.098,16.027252499999996,0.0,0.0,0.622,0.0,0.0,0.3037,0.0075
2026,JAX-QB3-CarterBradley,Carter Bradley,JAX,QB,17,121.324,15.141644999999999,0.0,0.0,0.534,0.0,0.0,0.3058,0.0075
2026,MIN-QB2-J.J.McCarthy,J.J. McCarthy,MIN,QB,17,121.137,11.908439999999999,0.0,0.0,0.545,0.0,0.0,0.2584,0.0075
2026,SEA-QB3-JalenMilroe,Jalen Milroe,SEA,QB,17,118.618,16.31691,0.0,0.0,0.62,0.0,0.0,0.31,0.0075
2026,NYG-QB2-JameisWinston,Jameis Winston,NYG,QB,17,118.204,16.354559999999996,0.0,0.0,0.548,0.0,0.0,0.2882,0.0075
2026,MIA-QB2-QuinnEwers,Quinn Ewers,MIA,QB,17,116.394,12.003525,0.0,0.0,0.551,0.0,0.0,0.2412,0.0075
2026,SF-QB3-KurtisRourke,Kurtis Rourke,SF,QB,17,116.239,15.177404999999998,0.0,0.0,0.547,0.0,0.0,0.3161,0.0075
2026,NE-QB2-TommyDeVito,Tommy DeVito,NE,QB,17,115.806,17.250075,0.0,0.0,0.512,0.0,0.0,0.3168,0.0075
2026,ATL-QB3-JackStrand,Jack Strand,ATL,QB,17,115.191,14.5566225,0.0,0.0,0.508,0.0,0.0,0.2796,0.0075
2026,CLE-QB3-DillonGabriel,Dillon Gabriel,CLE,QB,17,115.135,12.763372500000001,0.0,0.0,0.491,0.0,0.0,0.2599,0.0075
2026,TB-QB3-ConnorBazelak,Connor Bazelak,TB,QB,17,114.415,14.856862499999998,0.0,0.0,0.521,0.0,0.0,0.268,0.0075
2026,PIT-QB3-WillHoward,Will Howard,PIT,QB,17,113.868,12.279885000000002,0.0,0.0,0.529,0.0,0.0,0.2688,0.0075
2026,PHI-QB2-AndyDalton,Andy Dalton,PHI,QB,17,113.768,18.289597499999996,0.0,0.0,0.521,0.0,0.0,0.337,0.0075
2026,TEN-QB3-WillLevis,Will Levis,TEN,QB,17,113.739,10.878465,0.0,0.0,0.449,0.0,0.0,0.251,0.0075
2026,CAR-QB2-KennyPickett,Kenny Pickett,CAR,QB,17,111.953,13.865362499999998,0.0,0.0,0.523,0.0,0.0,0.2782,0.0075
2026,CHI-QB3-CaseKeenum,Case Keenum,CHI,QB,17,111.807,17.789759999999998,0.0,0.0,0.509,0.0,0.0,0.3058,0.0075
2026,LV-QB3-AidanO'Connell,Aidan O'Connell,LV,QB,17,110.303,9.8890725,0.0,0.0,0.505,0.0,0.0,0.2297,0.0075
2026,NYJ-QB2-CadeKlubnik,Cade Klubnik,NYJ,QB,17,110.049,13.511039999999998,0.0,0.0,0.498,0.0,0.0,0.2457,0.0075
2026,BUF-QB3-ShaneBuechele,Shane Buechele,BUF,QB,17,108.88,17.540947870136396,0.0,0.0,0.512,0.0,0.0,0.3141,0.0075
2026,NE-QB3-BehrenMorton,Behren Morton,NE,QB,17,106.73,17.250075,0.0,0.0,0.484,0.0,0.0,0.3161,0.0075
2026,MIN-QB3-CarsonWentz,Carson Wentz,MIN,QB,17,105.739,11.908439999999999,0.0,0.0,0.471,0.0,0.0,0.2336,0.0075
2026,GB-QB3-KyleMcCord,Kyle McCord,GB,QB,17,104.947,16.027252499999996,0.0,0.0,0.512,0.0,0.0,0.3141,0.0075
2026,BAL-QB2-TylerHuntley,Tyler Huntley,BAL,QB,17,103.091,17.321459629863593,0.0,0.0,0.591,0.0,0.0,0.2995,0.0075
2026,MIA-QB3-CamMiller,Cam Miller,MIA,QB,17,102.58,12.003525,0.0,0.0,0.499,0.0,0.0,0.2614,0.0075
2026,NYG-QB3-BrandonAllen,Brandon Allen,NYG,QB,17,101.377,16.354559999999996,0.0,0.0,0.494,0.0,0.0,0.2925,0.0075
2026,CAR-QB3-HaynesKing,Haynes King,CAR,QB,17,101.023,13.865362499999998,0.0,0.0,0.474,0.0,0.0,0.2832,0.0075
2026,WAS-QB2-MarcusMariota,Marcus Mariota,WAS,QB,17,98.887,17.061187500000003,0.0,0.0,0.497,0.0,0.0,0.2939,0.0075
2026,PHI-QB3-TannerMcKee,Tanner McKee,PHI,QB,17,98.615,18.289597499999996,0.0,0.0,0.476,0.0,0.0,0.3324,0.0075
2026,NYJ-QB3-BradyCook,Brady Cook,NYJ,QB,17,94.296,13.511039999999998,0.0,0.0,0.408,0.0,0.0,0.2328,0.0075
2026,BAL-QB3-JoeFagnano,Joe Fagnano,BAL,QB,17,91.816,17.321459629863593,0.0,0.0,0.51,0.0,0.0,0.31,0.0075
2026,WAS-QB3-AthanKaliakmanis,Athan Kaliakmanis,WAS,QB,17,85.906,17.061187500000003,0.0,0.0,0.445,0.0,0.0,0.2967,0.0075
