season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob,ints_total,snap_share,target_share,carry_share,is_rookie,draft_round
2026,CIN-QB1-JoeBurrow,Joe Burrow,CIN,QB,17,4813.147,100.29571499481293,0.0,0.0,38.2520734216502,0.8306336904510784,0.0,0.5642269464151384,13.254,0.55,0.0,0.08,,
2026,LA-QB1-MatthewStafford,Matthew Stafford,LA,QB,17,4540.29,197.45718889603805,0.0,0.0,37.15588762261548,1.751243781094527,0.0,0.8264420589374506,11.984,0.55,0.0,0.08,,
2026,DAL-QB1-DakPrescott,Dak Prescott,DAL,QB,17,4516.307,197.45718889603802,0.0,0.0,37.24481242610894,1.7098793441398976,0.0,0.8191123835485463,12.168,0.55,0.0,0.08,,
2026,KC-QB1-PatrickMahomes,Patrick Mahomes,KC,QB,17,4376.376,100.29571499481293,0.0,0.0,36.61635370131004,0.8341138918272708,0.0,0.5657408884562976,12.045,0.55,0.0,0.08,,
2026,DEN-QB1-BoNix,Bo Nix,DEN,QB,17,4220.114,144.3454403252182,0.0,0.0,35.493150320538405,1.2248522763864835,0.0,0.70619890152209,11.477,0.55,0.0,0.08,,
2026,DET-QB1-JaredGoff,Jared Goff,DET,QB,17,4114.351,142.05894724106992,0.0,0.0,35.31883206704773,1.2182161126703988,0.0,0.7042427056937526,11.184,0.55,0.0,0.08,,
2026,ARI-QB1-KylerMurray,Kyler Murray,ARI,QB,17,4082.622,100.29571499481291,0.0,0.0,31.673195072520066,0.7773268767766947,0.0,0.5403669736897463,11.486,0.55,0.0,0.08,,
2026,SEA-QB1-SamDarnold,Sam Darnold,SEA,QB,17,3974.642,197.45718889603802,0.0,0.0,35.467,1.7078977069302037,0.0,0.8187535745197688,10.891,0.55,0.0,0.08,,
2026,LAC-QB1-JustinHerbert,Justin Herbert,LAC,QB,17,3902.387,116.44381209434438,0.0,0.0,33.4857382374133,0.9087341413872998,0.0,0.5969659145724155,11.105,0.55,0.0,0.08,,
2026,IND-QB1-DanielJones,Daniel Jones,IND,QB,17,3864.554,150.68527263215864,0.0,0.0,33.31978918031086,1.3151971205451414,0.0,0.731578593350072,10.379,0.55,0.0,0.08,,
2026,SF-QB1-BrockPurdy,Brock Purdy,SF,QB,17,3775.342,197.45718889603793,0.0,0.0,32.59363708565008,1.6925076330520168,0.0,0.8159426035987429,10.184,0.55,0.0,0.08,,
2026,CHI-QB1-CalebWilliams,Caleb Williams,CHI,QB,17,3768.249,197.45718889603793,0.0,0.0,32.41038012144135,1.6340978820314611,0.0,0.8048716793120392,10.328,0.55,0.0,0.08,,
2026,HOU-QB1-C.J.Stroud,C.J. Stroud,HOU,QB,17,3742.838,195.17720150958152,0.0,0.0,32.50859530259863,1.5697381874499963,0.0,0.7919003416723354,10.571,0.55,0.0,0.08,,
2026,JAX-QB1-TrevorLawrence,Trevor Lawrence,JAX,QB,17,3701.363,197.45718889603796,0.0,0.0,32.16131663867265,1.6449576203148208,0.0,0.8069792572212601,10.193,0.55,0.0,0.08,,
2026,TB-QB1-BakerMayfield,Baker Mayfield,TB,QB,17,3669.029,197.45718889603796,0.0,0.0,31.952205421737204,1.6121326270883456,0.0,0.8005382174339576,10.199,0.55,0.0,0.08,,
2026,NO-QB1-TylerShough,Tyler Shough,NO,QB,17,3744.762,100.29571499481291,0.0,0.0,32.51371323710406,0.7775506000190853,0.0,0.5404697927787634,10.781,0.55,0.0,0.08,,
2026,TEN-QB1-CamWard,Cam Ward,TEN,QB,17,3694.502,100.29571499481297,0.0,0.0,32.12973419382828,0.7632063367994616,0.0,0.5338306676873901,10.701,0.55,0.0,0.08,,
2026,BUF-QB1-JoshAllen,Josh Allen,BUF,QB,17,3573.501,197.45718889603802,0.0,0.0,31.38701668435944,1.7243752107718466,0.0,0.8217155928404061,9.54,0.55,0.0,0.08,,
2026,PIT-QB1-AaronRodgers,Aaron Rodgers,PIT,QB,17,3575.763,100.29571499481293,0.0,0.0,31.04265593108812,0.8101011490927544,0.0,0.5551869284912362,9.952,0.55,0.0,0.08,,
2026,GB-QB1-JordanLove,Jordan Love,GB,QB,17,3464.85,197.45718889603796,0.0,0.0,30.488853319164033,1.717553429007029,0.0,0.820495217688899,9.261,0.55,0.0,0.08,,
2026,ATL-QB2-MichaelPenixJr,Michael Penix Jr.,ATL,QB,17,3406.535,197.45718889603796,0.0,0.0,30.166597830669993,1.6054278233324513,0.0,0.7991963719465366,9.527,0.55,0.0,0.08,,
2026,BAL-QB1-LamarJackson,Lamar Jackson,BAL,QB,17,3344.597,197.4571888960379,0.0,0.0,35.46610288014307,1.751243781094527,0.0,0.8264420589374506,9.245,0.55,0.0,0.08,,
2026,NYG-QB1-JaxsonDart,Jaxson Dart,NYG,QB,17,3321.303,197.45718889603796,0.0,0.0,29.614039631376148,1.5845062675990966,0.0,0.7949509925329012,9.338,0.55,0.0,0.08,,
2026,NE-QB1-DrakeMaye,Drake Maye,NE,QB,17,3314.419,197.45718889603796,0.0,0.0,29.274838400310067,1.659279077088381,0.0,0.8097238949290053,9.063,0.55,0.0,0.08,,
2026,LV-QB1-KirkCousins,Kirk Cousins,LV,QB,17,3357.787,100.29571499481293,0.0,0.0,29.445986771315408,0.7315980528066055,0.0,0.5188605109085633,9.9,0.55,0.0,0.08,,
2026,MIA-QB1-TuaTagovailoa,Tua Tagovailoa,MIA,QB,17,3325.165,91.41998800412149,0.0,0.0,29.798729250413302,0.7353748810723076,0.0,0.5206742648561078,9.4,0.55,0.0,0.08,,
2026,CAR-QB1-BryceYoung,Bryce Young,CAR,QB,17,3265.483,124.47043514620387,0.0,0.0,28.797006621146384,0.9653420364610926,0.0,0.6191470881231674,9.271,0.55,0.0,0.08,,
2026,MIN-QB2-JJMcCarthy,J.J. McCarthy,MIN,QB,17,3261.677,100.29571499481294,0.0,0.0,29.264216552636444,0.7593770065739865,0.0,0.5320421291061108,9.549,0.55,0.0,0.08,,
2026,CLE-QB1-DeshaunWatson,Deshaun Watson,CLE,QB,17,3232.438,100.2957149948129,0.0,0.0,28.776737957599277,0.7495615243007268,0.0,0.5274262805890029,9.53,0.55,0.0,0.08,,
2026,PHI-QB1-JalenHurts,Jalen Hurts,PHI,QB,17,3042.22,197.45718889603793,0.0,0.0,27.672593293730927,1.664788296582852,0.0,0.8107692854693263,8.414,0.55,0.0,0.08,,
2026,WAS-QB1-JaydenDaniels,Jayden Daniels,WAS,QB,17,2951.49,197.45718889603802,0.0,0.0,27.155861596410052,1.652429434326452,0.0,0.808416097724532,8.117,0.55,0.0,0.08,,
2026,NYJ-QB1-GenoSmith,Geno Smith,NYJ,QB,17,2990.683,121.94023540593706,0.0,0.0,26.949794494845605,0.8997314864423468,0.0,0.5933211561355773,8.792,0.55,0.0,0.08,,
2026,LA-RB1-KyrenWilliams,Kyren Williams,LA,RB,17,0.0,1459.2564619496275,476.8049580221434,58.146946100261395,0.0,11.040449924291584,9.321250281255223,0.9999,0.0,0.55,0.09,0.574,,
2026,DAL-RB1-JavonteWilliams,Javonte Williams,DAL,RB,17,0.0,1439.1733974334986,425.4551777069814,51.88477776914407,0.0,10.779674126099355,8.666210564395104,0.9999,0.0,0.55,0.09,0.5661,,
2026,SEA-RB1-ZachCharbonnet,Zach Charbonnet,SEA,RB,17,0.0,1426.962913562531,394.08816346331696,48.0595321296728,0.0,10.767181195864328,5.331625504524932,0.9999,0.0,0.55,0.09,0.5613,,
2026,SF-RB1-ChristianMcCaffrey,Christian McCaffrey,SF,RB,17,0.0,1402.203236143176,377.2399687499999,46.00487423780487,0.0,10.670156817067065,7.685039203193043,0.9999,0.0,0.55,0.09,0.5516,,
2026,CHI-RB1-D'AndreSwift,D'Andre Swift,CHI,RB,17,0.0,1391.3427522722081,376.67634374999994,45.936139481707315,0.0,10.301921430198343,4.773863231306994,0.9999,0.0,0.55,0.09,0.5473,,
2026,JAX-RB1-BhayshulTuten,Bhayshul Tuten,JAX,RB,17,0.0,1398.511300659305,371.6928749999999,45.328399390243895,0.0,10.370384997636915,4.758902190779087,0.9999,0.0,0.55,0.09,0.5501,,
2026,TB-RB1-BuckyIrving,Bucky Irving,TB,RB,17,0.0,1402.575816788337,367.22681250000005,44.78375762195123,0.0,10.163444822948268,4.712372817850643,0.9999,0.0,0.55,0.09,0.5517,,
2026,HOU-RB1-DavidMontgomery,David Montgomery,HOU,RB,17,0.0,1376.5357291589626,376.52793749999995,45.91804115853658,0.0,9.896175529576064,4.819017933086896,0.9999,0.0,0.55,0.09,0.5478,,
2026,BUF-RB1-JamesCookIII,James Cook III,BUF,RB,17,0.0,1478.802429691563,358.2553125,43.689672256097566,0.0,10.87106111138773,7.425009060681125,0.9999,0.0,0.55,0.09,0.5817,,
2026,GB-RB1-JoshJacobs,Josh Jacobs,GB,RB,17,0.0,1400.71533291737,345.9252187499999,42.18600228658536,0.0,10.828054226348662,4.485353008006379,0.9999,0.0,0.55,0.09,0.551,,
2026,BAL-RB1-DerrickHenry,Derrick Henry,BAL,RB,17,0.0,1442.50726840124,344.77832360222834,42.046137024661995,0.0,11.040449924291584,8.773941642830893,0.9999,0.0,0.55,0.09,0.5674,,
2026,NYG-RB1-CamSkattebo,Cam Skattebo,NYG,RB,17,0.0,1414.7693651754344,342.633,41.784512195121955,0.0,9.989278643559524,4.553264737991265,0.9999,0.0,0.55,0.09,0.5565,,
2026,ATL-RB1-BijanRobinson,Bijan Robinson,ATL,RB,17,0.0,1440.5548490464018,341.69634374999987,41.67028582317072,0.0,10.121175407965454,7.1403768770933125,0.9999,0.0,0.55,0.09,0.5666,,
2026,NE-RB1-RhamondreStevenson,Rhamondre Stevenson,NE,RB,17,0.0,1418.8338813044666,332.60681249999993,40.56180640243902,0.0,10.460672442513708,4.328769591168515,0.9999,0.0,0.55,0.09,0.5581,,
2026,PHI-RB1-SaquonBarkley,Saquon Barkley,PHI,RB,17,0.0,1409.7467845302726,305.91862499999996,37.3071493902439,0.0,10.495404478457113,6.566309222998141,0.9999,0.0,0.55,0.09,0.5545,,
2026,WAS-RB1-JacoryCroskey-Merritt,Jacory Croskey-Merritt,WAS,RB,17,0.0,1435.0919458205954,294.0182812499999,35.855887957317066,0.0,10.417489912058068,3.9861559116181327,0.9999,0.0,0.55,0.09,0.5645,,
2026,IND-RB1-JonathanTaylor,Jonathan Taylor,IND,RB,17,0.0,1233.2880068893078,386.9903437499999,47.19394435975609,0.0,9.360234066041784,8.641779379920083,0.9999,0.0,0.55,0.09,0.6548,,
2026,LA-WR1-PukaNacua,Puka Nacua,LA,WR,17,0.0,0.0,1614.753019155893,136.84347619965195,0.0,0.0,9.796795063107677,0.9999,0.0,0.55,0.3048,0.01,,
2026,CIN-WR1-Ja'MarrChase,Ja'Marr Chase,CIN,WR,17,0.0,0.0,1605.463799283154,136.05625417653846,0.0,0.0,10.484020179699877,0.9999,0.0,0.55,0.28,0.01,,
2026,SEA-WR1-JaxonSmith-Njigba,Jaxon Smith-Njigba,SEA,WR,17,0.0,0.0,1575.2014825519927,133.4916510637282,0.0,0.0,11.721010291030451,0.9999,0.0,0.55,0.3597,0.01,,
2026,DET-WR1-Amon-RaSt.Brown,Amon-Ra St. Brown,DET,WR,17,0.0,0.0,1504.486880353683,127.49888816556634,0.0,0.0,9.60925040290912,0.9999,0.0,0.55,0.3177,0.01,,
2026,DEN-RB1-J.K.Dobbins,J.K. Dobbins,DEN,RB,17,0.0,1046.5044423578317,423.5867812499999,51.656924542682916,0.0,7.721894785914789,5.249424405218725,0.9999,0.0,0.55,0.09,0.58,,
2026,DET-RB1-JahmyrGibbs,Jahmyr Gibbs,DET,RB,17,0.0,1029.927367497757,426.1334216190736,51.96749044135044,0.0,7.680058101617733,8.770052463947138,0.9999,0.0,0.55,0.09,0.58,,
2026,MIN-WR1-JustinJefferson,Justin Jefferson,MIN,WR,17,0.0,0.0,1380.9474723538706,117.02944680965005,0.0,0.0,10.400554129783028,0.9999,0.0,0.55,0.4,0.01,,
2026,DAL-WR2-GeorgePickens,George Pickens,DAL,WR,17,0.0,0.0,1379.7571950377105,116.92857585065343,0.0,0.0,7.929209954049224,0.9995080565452207,0.0,0.3,0.2919,0.0,,
2026,KC-WR1-RasheeRice,Rashee Rice,KC,WR,17,0.0,0.0,1364.5744583333335,115.64190324858758,0.0,0.0,9.252823019769629,0.9998743924791957,0.0,0.55,0.28,0.01,,
2026,DAL-WR1-CeeDeeLamb,CeeDee Lamb,DAL,WR,17,0.0,0.0,1323.638330643942,112.17273988507984,0.0,0.0,8.367375717346999,0.9996770677545523,0.0,0.55,0.28,0.01,,
2026,DEN-WR1-CourtlandSutton,Courtland Sutton,DEN,WR,17,0.0,0.0,1317.8255416666664,111.6801306497175,0.0,0.0,8.982348426707599,0.9998617079420937,0.0,0.55,0.28,0.01,,
2026,NO-WR1-ChrisOlave,Chris Olave,NO,WR,17,0.0,0.0,1278.605719070631,108.35641687039247,0.0,0.0,9.13389927201073,0.9998881130411383,0.0,0.55,0.2866,0.01,,
2026,NYJ-WR1-GarrettWilson,Garrett Wilson,NYJ,WR,17,0.0,0.0,1261.2298578199052,106.88388625592417,0.0,0.0,9.540063725451486,0.9999,0.0,0.55,0.4,0.01,,
2026,CIN-RB1-ChaseBrown,Chase Brown,CIN,RB,17,0.0,727.1439337123936,516.0419354838709,62.93194335169158,0.0,5.236603700669843,6.127024780344082,0.9999,0.0,0.55,0.09,0.58,,
2026,LAC-RB1-OmarionHampton,Omarion Hampton,LAC,RB,17,0.0,844.2176376839966,391.21734374999994,47.709432164634144,0.0,5.728976108746021,4.946520672817515,0.9999,0.0,0.55,0.09,0.58,,
2026,BAL-WR1-ZayFlowers,Zay Flowers,BAL,WR,17,0.0,0.0,1231.0617032950502,104.32726299110595,0.0,0.0,9.722526164283432,0.9999,0.0,0.55,0.3214,0.01,,
2026,CAR-RB1-ChubaHubbard,Chuba Hubbard,CAR,RB,17,0.0,902.4106548099779,326.66325,39.83698170731708,0.0,6.085851968993845,4.244795691501305,0.9999,0.0,0.55,0.09,0.58,,
2026,ARI-TE1-TreyMcBride,Trey McBride,ARI,TE,17,0.0,0.0,1226.1231107811805,103.90873820179496,0.0,0.0,8.31407786160313,0.9997627304279391,0.0,0.55,0.3218,0.0,,
2026,LAC-WR1-LaddMcConkey,Ladd McConkey,LAC,WR,17,0.0,0.0,1217.120625,103.1458156779661,0.0,0.0,8.464046484598862,0.9997667761639084,0.0,0.55,0.28,0.01,,
2026,IND-WR1-AlecPierce,Alec Pierce,IND,WR,17,0.0,0.0,1203.9699583333334,102.03135240112994,0.0,0.0,7.391073392680539,0.9993426114573111,0.0,0.55,0.28,0.01,,
2026,SF-WR1-MikeEvans,Mike Evans,SF,WR,17,0.0,0.0,1173.6354583333332,99.46063206214689,0.0,0.0,7.4200378513588,0.999365405453113,0.0,0.55,0.28,0.01,,
2026,CHI-WR1-RomeOdunze,Rome Odunze,CHI,WR,17,0.0,0.0,1171.8819583333334,99.31203036723164,0.0,0.0,8.168610418014191,0.9996917459690801,0.0,0.55,0.28,0.01,,
2026,HOU-WR1-NicoCollins,Nico Collins,HOU,WR,17,0.0,0.0,1171.4202500000001,99.27290254237289,0.0,0.0,8.24587512994869,0.9997295814256887,0.0,0.55,0.28,0.01,,
2026,NYJ-RB1-BreeceHall,Breece Hall,NYJ,RB,17,0.0,884.0667066930436,283.77671800947866,34.60691683042423,0.0,5.672220240614795,3.902753342230152,0.9999,0.0,0.55,0.09,0.58,,
2026,KC-RB1-KennethWalkerIII,Kenneth Walker III,KC,RB,17,0.0,727.1439337123936,438.61321875,53.48941692073171,0.0,5.2585441006501865,5.407493972592638,0.9999,0.0,0.55,0.09,0.58,,
2026,JAX-WR1-BrianThomasJr.,Brian Thomas Jr.,JAX,WR,17,0.0,0.0,1156.3778333333332,97.99812146892654,0.0,0.0,8.143010415333107,0.9997010036070474,0.0,0.55,0.28,0.01,,
2026,TEN-WR1-CarnellTate,Carnell Tate,TEN,WR,17,0.0,0.0,1148.9794166666666,97.37113700564971,0.0,0.0,8.098236990217403,0.9996888911208116,0.0,0.55,0.28,0.01,,
2026,TB-WR1-EmekaEgbuka,Emeka Egbuka,TB,WR,17,0.0,0.0,1142.483416666667,96.82062853107347,0.0,0.0,8.063393488322214,0.9996802425482144,0.0,0.55,0.28,0.01,,
2026,NO-RB1-TravisEtienneJr.,Travis Etienne Jr.,NO,RB,17,0.0,727.1439337123935,401.4919799015067,48.96243657335448,0.0,4.90194943490293,5.214753210176551,0.9999,0.0,0.55,0.09,0.58,,
2026,BUF-WR1-DJMoore,DJ Moore,BUF,WR,17,0.0,0.0,1114.5720833333335,94.45526129943502,0.0,0.0,7.168974265485225,0.99925036364581,0.0,0.55,0.28,0.01,,
2026,PIT-WR1-DKMetcalf,DK Metcalf,PIT,WR,17,0.0,0.0,1113.035875,94.32507415254237,0.0,0.0,7.83096123624689,0.9995900662372004,0.0,0.55,0.28,0.01,,
2026,MIA-RB1-De'VonAchane,De'Von Achane,MIA,RB,17,0.0,777.0698980350326,331.84603124999995,40.46902820121951,0.0,5.43537955575184,7.9249857374136905,0.9999,0.0,0.55,0.09,0.68,,
2026,TEN-RB1-TonyPollard,Tony Pollard,TEN,RB,17,0.0,727.1439337123938,369.3148124999999,45.038391768292676,0.0,4.811518210257476,4.732735903373807,0.9999,0.0,0.55,0.09,0.58,,
2026,PIT-RB1-JaylenWarren,Jaylen Warren,PIT,RB,17,0.0,727.1439337123936,357.76153124999996,43.629455030487804,0.0,5.1071594181934525,4.576535787417012,0.9999,0.0,0.55,0.09,0.58,,
2026,GB-WR1-ChristianWatson,Christian Watson,GB,WR,17,0.0,0.0,1076.2117916666664,91.20438912429375,0.0,0.0,7.674937369255361,0.9995531274580444,0.0,0.55,0.28,0.01,,
2026,ARI-RB1-JeremiyahLove,Jeremiyah Love,ARI,RB,17,0.0,727.1439337123935,342.907231743529,41.817955090674275,0.0,4.9005390057661184,4.2276007255630645,0.999893197711151,0.0,0.55,0.09,0.58,,
2026,ARI-WR1-MarvinHarrisonJr.,Marvin Harrison Jr.,ARI,WR,17,0.0,0.0,1066.822498757646,90.40868633539371,0.0,0.0,7.233894574852355,0.9992982562154794,0.0,0.55,0.28,0.01,,
2026,NYG-WR1-MalikNabers,Malik Nabers,NYG,WR,17,0.0,0.0,1065.9693333333335,90.33638418079096,0.0,0.0,7.791141885007278,0.9996283963364827,0.0,0.55,0.28,0.01,,
2026,LV-RB1-AshtonJeanty,Ashton Jeanty,LV,RB,17,0.0,727.1439337123936,336.96149999999983,41.092865853658516,0.0,4.612248593780775,4.354170000703783,0.999873876645846,0.0,0.55,0.09,0.58,,
2026,ATL-WR1-DrakeLondon,Drake London,ATL,WR,17,0.0,0.0,1063.0552916666666,90.08943149717513,0.0,0.0,6.894156984779752,0.9990485785210388,0.0,0.55,0.28,0.01,,
2026,CLE-RB1-QuinshonJudkins,Quinshon Judkins,CLE,RB,17,0.0,727.1439337123934,325.3304062499999,39.67443978658536,0.0,4.725496566243713,4.267773475385991,0.9998822906870032,0.0,0.55,0.09,0.58,,
2026,LV-WR1-TreTucker,Tre Tucker,LV,WR,17,0.0,0.0,1048.3246666666664,88.84107344632766,0.0,0.0,7.450468667870919,0.9994304783372042,0.0,0.55,0.28,0.01,,
2026,MIN-RB1-AaronJonesSr.,Aaron Jones Sr.,MIN,RB,17,0.0,727.1439337123937,310.7131812796208,37.89185137556352,0.0,4.7873767805751335,4.254772144002146,0.9998902796493002,0.0,0.55,0.09,0.58,,
2026,NE-WR1-A.J.Brown,A.J. Brown,NE,WR,17,0.0,0.0,1034.77675,87.69294491525423,0.0,0.0,7.407005744888349,0.9994256112604571,0.0,0.55,0.28,0.01,,
2026,MIA-WR1-MalikWashington,Malik Washington,MIA,WR,17,0.0,0.0,1032.409875,87.4923622881356,0.0,0.0,6.52645884257598,0.9986892060340564,0.0,0.55,0.28,0.01,,
2026,CAR-WR1-TetairoaMcMillan,Tetairoa McMillan,CAR,WR,17,0.0,0.0,1016.2856666666669,86.12590395480227,0.0,0.0,7.263317072124457,0.9993311675490467,0.0,0.55,0.28,0.01,,
2026,CLE-WR1-JerryJeudy,Jerry Jeudy,CLE,WR,17,0.0,0.0,1012.1390416666667,85.77449505649717,0.0,0.0,7.302634613438254,0.9993857281090356,0.0,0.55,0.28,0.01,,
2026,CIN-WR2-TeeHiggins,Tee Higgins,CIN,WR,17,0.0,0.0,974.7458781362006,82.60558289289835,0.0,0.0,5.786634514769413,0.9955057350290857,0.0,0.3,0.17,0.0,,
2026,PHI-WR1-DeVontaSmith,DeVonta Smith,PHI,WR,17,0.0,0.0,951.7468333333334,80.65651129943502,0.0,0.0,6.3398847670326886,0.9985090904843137,0.0,0.55,0.28,0.01,,
2026,WAS-WR1-TerryMcLaurin,Terry McLaurin,WAS,WR,17,0.0,0.0,914.7235416666667,77.51894420903955,0.0,0.0,6.820755670991028,0.9991339918775262,0.0,0.55,0.28,0.01,,
2026,LA-WR2-DavanteAdams,Davante Adams,LA,WR,17,0.0,0.0,900.6315873751598,76.32471079450507,0.0,0.0,4.967437453960463,0.9913036826219883,0.0,0.3,0.17,0.0,,
2026,LA-RB2-BlakeCorum,Blake Corum,LA,RB,17,0.0,572.8243837798657,264.8916433456352,32.30385894458966,0.0,4.568462037637897,2.9220220317414496,0.9993635174693859,0.0,0.3,0.05,0.2253,,
2026,DAL-RB2-JaydonBlue,Jaydon Blue,DAL,RB,17,0.0,587.0006646147799,236.36398761498967,28.824876538413378,0.0,4.460554810799733,2.7166804277100645,0.9991500365045929,0.0,0.3,0.05,0.2309,,
2026,KC-WR2-XavierWorthy,Xavier Worthy,KC,WR,17,0.0,0.0,828.4916354166668,70.21115554378531,0.0,0.0,5.107077640781937,0.9929715544625634,0.0,0.3,0.17,0.0,,
2026,SEA-RB2-JadarianPrice,Jadarian Price,SEA,RB,17,0.0,595.6198297001688,218.93786859073168,26.699740072040452,0.0,4.455385322426618,2.962014169180518,0.9993992907344308,0.0,0.3,0.05,0.2343,,
2026,DET-WR2-JamesonWilliams,Jameson Williams,DET,WR,17,0.0,0.0,804.9186852804725,68.21344790512478,0.0,0.0,4.673695670442049,0.9901419127450306,0.0,0.3,0.17,0.0,,
2026,SF-RB2-JordanJames,Jordan James,SF,RB,17,0.0,613.0972490550068,209.57776041666662,25.55826346544715,0.0,4.415237303613957,2.4091031984931166,0.9988925190554369,0.0,0.3,0.05,0.2412,,
2026,CHI-RB2-KyleMonangai,Kyle Monangai,CHI,RB,17,0.0,620.7634729639256,209.2646354166667,25.520077489837405,0.0,4.262864040082072,2.652146239614997,0.9989797725992613,0.0,0.3,0.05,0.2442,,
2026,DEN-WR2-JaylenWaddle,Jaylen Waddle,DEN,WR,17,0.0,0.0,800.1083645833334,67.80579360875706,0.0,0.0,4.957789716039907,0.9925882535472796,0.0,0.3,0.17,0.0,,
2026,JAX-RB2-ChrisRodriguezJr.,Chris Rodriguez Jr.,JAX,RB,17,0.0,615.7033211612694,206.49604166666663,25.182444105691054,0.0,4.29119379212562,2.6438345504328264,0.9990180397380892,0.0,0.3,0.05,0.2422,,
2026,TB-RB2-KennyGainwell,Kenny Gainwell,TB,RB,17,0.0,612.8342509525406,204.01489583333338,24.879865345528465,0.0,4.205563375013076,2.617984898805913,0.9989066768333404,0.0,0.3,0.05,0.2411,,
2026,HOU-RB2-WoodyMarks,Woody Marks,HOU,RB,17,0.0,612.7073563773349,209.18218750000005,25.510022865853667,0.0,4.0949691846521645,2.6772321850482763,0.9988434942993127,0.0,0.3,0.05,0.2438,,
2026,BUF-RB2-RayDavis,Ray Davis,BUF,RB,17,0.0,559.0272300796755,199.03072916666673,24.27204014227643,0.0,4.498370115056991,2.327589047235463,0.9989242191768188,0.0,0.3,0.05,0.2199,,
2026,GB-RB2-MarShawnLloyd,MarShawn Lloyd,GB,RB,17,0.0,614.1475336849883,192.18067708333328,23.436667936991864,0.0,4.480574162627033,2.491862782225766,0.9990742181525629,0.0,0.3,0.05,0.2416,,
2026,BAL-RB2-JusticeHill,Justice Hill,BAL,RB,17,0.0,584.6473439316671,191.5435131123491,23.358965013701113,0.0,4.568462037637897,2.7504519256523174,0.9993263334203624,0.0,0.3,0.05,0.23,,
2026,NYG-RB2-TyroneTracyJr.,Tyrone Tracy Jr.,NYG,RB,17,0.0,604.2270403263547,190.3516666666667,23.213617886178866,0.0,4.133494611128079,2.529591521106259,0.9987662257395719,0.0,0.3,0.05,0.2377,,
2026,ATL-RB2-BrianRobinsonJr.,Brian Robinson Jr.,ATL,RB,17,0.0,586.025522299789,189.83130208333333,23.15015879065041,0.0,4.188072582606394,2.2383626573960234,0.9984147584583685,0.0,0.3,0.05,0.2305,,
2026,NE-RB2-TreVeyonHenderson,TreVeyon Henderson,NE,RB,17,0.0,601.357970117626,184.78156249999998,22.534336890243903,0.0,4.328554114143603,2.40487199509362,0.9988306972727964,0.0,0.3,0.05,0.2365,,
2026,PHI-RB2-TankBigsby,Tank Bigsby,PHI,RB,17,0.0,607.7723913699976,169.95479166666667,20.726194105691057,0.0,4.342925991085702,2.058404145140483,0.9984289840817517,0.0,0.3,0.05,0.2391,,
2026,NO-WR2-JordynTyson,Jordyn Tyson,NO,WR,17,0.0,0.0,758.3737398139572,64.26896100118282,0.0,0.0,4.925044698500075,0.9925957359231515,0.0,0.3,0.17,0.0,,
2026,WAS-RB2-RachaadWhite,Rachaad White,WAS,RB,17,0.0,589.8816892827116,163.34348958333334,19.919937754065042,0.0,4.310685480851614,2.2145310620100735,0.9986398649502086,0.0,0.3,0.05,0.232,,
2026,SEA-WR2-RashidShaheed,Rashid Shaheed,SEA,WR,17,0.0,0.0,744.3887532084876,63.08379264478708,0.0,0.0,5.035424087606881,0.9934965604962278,0.0,0.3,0.17,0.0,,
2026,LAC-WR2-QuentinJohnston,Quentin Johnston,LAC,WR,17,0.0,0.0,738.96609375,62.62424523305084,0.0,0.0,4.6717139687720985,0.990109930422491,0.0,0.3,0.17,0.0,,
2026,IND-WR2-JoshDowns,Josh Downs,IND,WR,17,0.0,0.0,730.9817604166667,61.94760681497175,0.0,0.0,4.079488560895102,0.9824772153318283,0.0,0.3,0.17,0.0,,
2026,SF-WR2-DeeboSamuel,Deebo Samuel,SF,WR,17,0.0,0.0,712.5643854166666,60.38681232344632,0.0,0.0,4.0954754374382984,0.9828152158522903,0.0,0.3,0.17,0.0,,
2026,CHI-WR2-LutherBurdenIII,Luther Burden III,CHI,WR,17,0.0,0.0,711.4997604166667,60.296589865819215,0.0,0.0,4.508648607345495,0.9884638728990806,0.0,0.3,0.17,0.0,,
2026,HOU-WR2-JaydenHiggins,Jayden Higgins,HOU,WR,17,0.0,0.0,711.2194375,60.272833686440684,0.0,0.0,4.551294714582069,0.9892682756978023,0.0,0.3,0.17,0.0,,
2026,JAX-WR2-JakobiMeyers,Jakobi Meyers,JAX,WR,17,0.0,0.0,702.0865416666667,59.49885946327684,0.0,0.0,4.494518735735805,0.9886564056876374,0.0,0.3,0.17,0.0,,
2026,TEN-WR2-Wan'DaleRobinson,Wan'Dale Robinson,TEN,WR,17,0.0,0.0,697.5946458333333,59.11819032485875,0.0,0.0,4.469806130964151,0.9884050245187107,0.0,0.3,0.17,0.0,,
2026,TB-WR2-ChrisGodwinJr.,Chris Godwin Jr.,TB,WR,17,0.0,0.0,693.6506458333336,58.78395303672318,0.0,0.0,4.4505743279700525,0.9882282079953988,0.0,0.3,0.17,0.0,,
