season,week,game_date,key,home,away,home_score,away_score,actual_spread_home,actual_total,market_spread_home,market_total,packaged_spread,packaged_total,trailing_spread,trailing_total,record_spread,record_total,packaged_spread_err,packaged_total_err,trailing_spread_err,trailing_total_err,market_spread_err,market_total_err,pickem_spread_err,hfa_only_spread_err,divisional,early_season,roof,packaged_epa_gap,trailing_epa_gap
2016,9,2016-11-06,DAL@CLE,CLE,DAL,10.0,35.0,25.0,45.0,7.0,49.0,,,,,4.688,45.3823,,,,,-18.0,4.0,-25.0,-26.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,DEN@OAK,OAK,DEN,30.0,20.0,-10.0,50.0,-1.0,44.5,,,,,-1.05,45.2019,,,,,9.0,-5.5,10.0,8.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,DET@MIN,MIN,DET,16.0,22.0,6.0,38.0,-4.0,42.5,,,,,-2.4283,45.1602,,,,,-10.0,4.5,-6.0,-7.05,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,IND@GB,GB,IND,26.0,31.0,5.0,57.0,-7.5,52.0,,,,,-2.345,45.0984,,,,,-12.5,-5.0,-5.0,-6.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,JAX@KC,KC,JAX,19.0,14.0,-5.0,33.0,-7.0,42.5,,,,,-3.8653,45.1717,,,,,-2.0,9.5,5.0,3.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,NO@SF,SF,NO,23.0,41.0,18.0,64.0,5.0,53.0,,,,,0.9029,45.0305,,,,,-13.0,-11.0,-18.0,-19.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,NYJ@MIA,MIA,NYJ,27.0,23.0,-4.0,50.0,-3.5,45.0,,,,,-1.4078,45.0501,,,,,0.5,-5.0,4.0,2.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,PHI@NYG,NYG,PHI,28.0,23.0,-5.0,51.0,-3.0,42.5,,,,,-1.05,45.126,,,,,2.0,-8.5,5.0,3.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,PIT@BAL,BAL,PIT,21.0,14.0,-7.0,35.0,3.5,46.0,,,,,-0.113,45.1027,,,,,10.5,11.0,7.0,5.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,9,2016-11-06,TEN@SD,SD,TEN,43.0,35.0,-8.0,78.0,-3.5,47.5,,,,,-0.2206,45.0723,,,,,4.5,-30.5,8.0,6.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,ATL@PHI,PHI,ATL,24.0,15.0,-9.0,39.0,-2.0,48.5,,,,,0.0265,45.1425,,,,,7.0,9.5,9.0,7.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,CHI@TB,TB,CHI,36.0,10.0,-26.0,46.0,2.5,45.0,,,,,-1.8994,45.0132,,,,,28.5,-1.0,26.0,24.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-14,CIN@NYG,NYG,CIN,21.0,20.0,-1.0,41.0,1.0,49.5,,,,,-2.3322,45.1223,,,,,2.0,8.5,1.0,-0.050000000000000044,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-10,CLE@BAL,BAL,CLE,28.0,7.0,-21.0,35.0,-7.5,44.0,,,,,-4.4976,45.0919,,,,,13.5,9.0,21.0,19.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,DAL@PIT,PIT,DAL,30.0,35.0,5.0,65.0,-3.0,50.5,,,,,1.3293,45.2313,,,,,-8.0,-14.5,-5.0,-6.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,DEN@NO,NO,DEN,23.0,25.0,2.0,48.0,-3.0,50.0,,,,,0.0265,45.1425,,,,,-5.0,2.0,-2.0,-3.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,GB@TEN,TEN,GB,47.0,25.0,-22.0,72.0,3.0,48.5,,,,,-0.6838,45.0828,,,,,25.0,-23.5,22.0,20.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,HOU@JAX,JAX,HOU,21.0,24.0,3.0,45.0,-3.0,42.0,,,,,1.4414,45.1264,,,,,-6.0,-3.0,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,KC@CAR,CAR,KC,17.0,20.0,3.0,37.0,-3.0,44.0,,,,,1.384,45.18,,,,,-6.0,7.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,LAR@NYJ,NYJ,LAR,6.0,9.0,3.0,15.0,1.0,39.0,,,,,-0.7692,45.027,,,,,-2.0,24.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,MIA@SD,SD,MIA,24.0,31.0,7.0,55.0,-4.0,48.5,,,,,-0.6838,45.0828,,,,,-11.0,-6.5,-7.0,-8.05,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,MIN@WSH,WSH,MIN,26.0,20.0,-6.0,46.0,-2.5,42.0,,,,,-0.705,45.1389,,,,,3.5,-4.0,6.0,4.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,SEA@NE,NE,SEA,24.0,31.0,7.0,55.0,-7.5,49.5,,,,,-2.0494,45.2298,,,,,-14.5,-5.5,-7.0,-8.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,10,2016-11-13,SF@ARI,ARI,SF,23.0,20.0,-3.0,43.0,-14.0,46.5,,,,,-3.1288,45.031,,,,,-11.0,3.5,3.0,1.95,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,ARI@MIN,MIN,ARI,30.0,24.0,-6.0,54.0,-2.0,39.5,,,,,-1.4124,45.1079,,,,,4.0,-14.5,6.0,4.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,BAL@DAL,DAL,BAL,27.0,17.0,-10.0,44.0,-7.0,44.5,,,,,-3.1512,45.2336,,,,,3.0,0.5,10.0,8.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,BUF@CIN,CIN,BUF,12.0,16.0,4.0,28.0,-2.5,48.0,,,,,-0.5868,45.0547,,,,,-6.5,20.0,-4.0,-5.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,CHI@NYG,NYG,CHI,22.0,16.0,-6.0,38.0,-7.0,41.5,,,,,-4.0006,45.154,,,,,-1.0,3.5,6.0,4.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,GB@WSH,WSH,GB,42.0,24.0,-18.0,66.0,-2.5,48.5,,,,,-2.2268,45.1233,,,,,15.5,-17.5,18.0,16.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-21,HOU@OAK,OAK,HOU,27.0,20.0,-7.0,47.0,-6.5,45.5,,,,,-1.7498,45.1952,,,,,0.5,-1.5,7.0,5.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,JAX@DET,DET,JAX,26.0,19.0,-7.0,45.0,-5.5,47.0,,,,,-3.2844,45.0917,,,,,1.5,2.0,7.0,5.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,MIA@LAR,LAR,MIA,10.0,14.0,4.0,24.0,-1.0,39.0,,,,,-0.3213,45.0993,,,,,-5.0,15.0,-4.0,-5.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,NE@SF,SF,NE,17.0,30.0,13.0,47.0,10.5,51.5,,,,,3.3866,45.2611,,,,,-2.5,4.5,-13.0,-14.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-17,NO@CAR,CAR,NO,23.0,20.0,-3.0,43.0,-3.5,52.5,,,,,-0.3059,45.0482,,,,,-0.5,9.5,3.0,1.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,PHI@SEA,SEA,PHI,26.0,15.0,-11.0,41.0,-6.5,43.0,,,,,-2.2903,45.1762,,,,,4.5,2.0,11.0,9.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,PIT@CLE,CLE,PIT,9.0,24.0,15.0,33.0,8.0,45.5,,,,,2.0295,45.0544,,,,,-7.0,12.5,-15.0,-16.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,TB@KC,KC,TB,17.0,19.0,2.0,36.0,-7.0,45.0,,,,,-3.1938,45.1883,,,,,-9.0,9.0,-2.0,-3.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,11,2016-11-20,TEN@IND,IND,TEN,24.0,17.0,-7.0,41.0,-3.0,53.5,,,,,-0.6838,45.0828,,,,,4.0,12.5,7.0,5.95,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,ARI@ATL,ATL,ARI,38.0,19.0,-19.0,57.0,-3.5,49.0,,,,,-2.0661,45.1142,,,,,15.5,-8.0,19.0,17.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,CAR@OAK,OAK,CAR,35.0,32.0,-3.0,67.0,-3.5,48.5,,,,,-3.629,45.2036,,,,,-0.5,-18.5,3.0,1.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,CIN@BAL,BAL,CIN,19.0,14.0,-5.0,33.0,-3.5,42.0,,,,,-2.1604,45.0679,,,,,1.5,9.0,5.0,3.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-28,GB@PHI,PHI,GB,13.0,27.0,14.0,40.0,-4.0,47.0,,,,,-1.712,45.0756,,,,,-18.0,7.0,-14.0,-15.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,JAX@BUF,BUF,JAX,28.0,21.0,-7.0,49.0,-8.5,43.5,,,,,-3.0755,45.0645,,,,,-1.5,-5.5,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,KC@DEN,DEN,KC,27.0,30.0,3.0,57.0,-3.5,40.0,,,,,-1.05,45.1811,,,,,-6.5,-17.0,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,LAR@NO,NO,LAR,49.0,21.0,-28.0,70.0,-7.5,46.0,,,,,-1.05,45.048,,,,,20.5,-24.0,28.0,26.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-24,MIN@DET,DET,MIN,16.0,13.0,-3.0,29.0,-2.0,42.0,,,,,-1.05,45.1385,,,,,1.0,13.0,3.0,1.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,NE@NYJ,NYJ,NE,17.0,22.0,5.0,39.0,9.0,48.0,,,,,2.2062,45.2202,,,,,4.0,9.0,-5.0,-6.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,NYG@CLE,CLE,NYG,13.0,27.0,14.0,40.0,6.5,47.0,,,,,3.6955,45.2444,,,,,-7.5,7.0,-14.0,-15.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-24,PIT@IND,IND,PIT,7.0,28.0,21.0,35.0,8.0,50.0,,,,,-1.05,45.0941,,,,,-13.0,15.0,-21.0,-22.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,SD@HOU,HOU,SD,13.0,21.0,8.0,34.0,2.5,45.5,,,,,-2.362,45.111,,,,,-5.5,11.5,-8.0,-9.05,,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,SEA@TB,TB,SEA,14.0,5.0,-9.0,19.0,5.0,46.0,,,,,0.7269,45.1862,,,,,14.0,27.0,9.0,7.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,SF@MIA,MIA,SF,31.0,24.0,-7.0,55.0,-7.0,44.5,,,,,-4.4313,45.1363,,,,,0.0,-10.5,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-27,TEN@CHI,CHI,TEN,21.0,27.0,6.0,48.0,6.5,41.5,,,,,0.6757,45.0425,,,,,0.5,-6.5,-6.0,-7.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,12,2016-11-24,WSH@DAL,DAL,WSH,31.0,26.0,-5.0,57.0,-5.5,53.0,,,,,-2.5042,45.2362,,,,,-0.5,-4.0,5.0,3.95,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,BUF@OAK,OAK,BUF,38.0,24.0,-14.0,62.0,-3.0,48.5,,,,,-2.7811,45.2028,,,,,11.0,-13.5,14.0,12.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,CAR@SEA,SEA,CAR,40.0,7.0,-33.0,47.0,-8.5,44.0,,,,,-3.2451,45.1556,,,,,24.5,-3.0,33.0,31.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-01,DAL@MIN,MIN,DAL,15.0,17.0,2.0,32.0,3.0,43.5,,,,,1.2406,45.2438,,,,,1.0,11.5,-2.0,-3.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,DEN@JAX,JAX,DEN,10.0,20.0,10.0,30.0,3.5,39.0,,,,,1.9881,45.1427,,,,,-6.5,9.0,-10.0,-11.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,DET@NO,NO,DET,13.0,28.0,15.0,41.0,-6.5,53.0,,,,,0.1327,45.1282,,,,,-21.5,12.0,-15.0,-16.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,HOU@GB,GB,HOU,21.0,13.0,-8.0,34.0,-7.0,44.5,,,,,-0.4538,45.0976,,,,,1.0,10.5,8.0,6.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-05,IND@NYJ,NYJ,IND,10.0,41.0,31.0,51.0,-1.0,48.5,,,,,0.1737,45.0455,,,,,-32.0,-2.5,-31.0,-32.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,KC@ATL,ATL,KC,28.0,29.0,1.0,57.0,-5.0,50.0,,,,,-0.4733,45.1768,,,,,-6.0,-7.0,-1.0,-2.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,LAR@NE,NE,LAR,26.0,10.0,-16.0,36.0,-13.0,44.5,,,,,-3.9868,45.2189,,,,,3.0,8.5,16.0,14.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,MIA@BAL,BAL,MIA,38.0,6.0,-32.0,44.0,-3.5,41.5,,,,,-0.4637,45.1379,,,,,28.5,-2.5,32.0,30.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,NYG@PIT,PIT,NYG,24.0,14.0,-10.0,38.0,-7.0,49.5,,,,,0.1132,45.1674,,,,,3.0,11.5,10.0,8.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,PHI@CIN,CIN,PHI,32.0,14.0,-18.0,46.0,-1.0,42.0,,,,,-0.0127,45.0478,,,,,17.0,-4.0,18.0,16.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,SF@CHI,CHI,SF,26.0,6.0,-20.0,32.0,-0.0,44.0,,,,,-1.6894,44.9211,,,,,20.0,12.0,20.0,18.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,TB@SD,SD,TB,21.0,28.0,7.0,49.0,-3.5,49.0,,,,,-0.4538,45.0976,,,,,-10.5,0.0,-7.0,-8.05,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,13,2016-12-04,WSH@ARI,ARI,WSH,31.0,23.0,-8.0,54.0,-2.5,48.5,,,,,0.262,45.111,,,,,5.5,-5.5,8.0,6.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,ARI@MIA,MIA,ARI,26.0,23.0,-3.0,49.0,2.0,44.0,,,,,-1.8917,45.1096,,,,,5.0,-5.0,3.0,1.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,ATL@LAR,LAR,ATL,14.0,42.0,28.0,56.0,4.5,44.0,,,,,0.6032,45.1019,,,,,-23.5,-12.0,-28.0,-29.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-12,BAL@NE,NE,BAL,30.0,23.0,-7.0,53.0,-6.0,45.5,,,,,-2.6292,45.209,,,,,1.0,-7.5,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,CHI@DET,DET,CHI,20.0,17.0,-3.0,37.0,-7.5,42.0,,,,,-3.8083,45.1497,,,,,-4.5,5.0,3.0,1.95,True,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,CIN@CLE,CLE,CIN,10.0,23.0,13.0,33.0,4.0,42.0,,,,,1.488,45.004,,,,,-9.0,9.0,-13.0,-14.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,DAL@NYG,NYG,DAL,10.0,7.0,-3.0,17.0,3.5,47.0,,,,,0.5059,45.2425,,,,,6.5,30.0,3.0,1.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,DEN@TEN,TEN,DEN,13.0,10.0,-3.0,23.0,-2.0,44.0,,,,,0.0265,45.1425,,,,,1.0,21.0,3.0,1.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,HOU@IND,IND,HOU,17.0,22.0,5.0,39.0,-6.5,47.5,,,,,-1.05,45.0941,,,,,-11.5,8.5,-5.0,-6.05,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,MIN@JAX,JAX,MIN,16.0,25.0,9.0,41.0,3.0,38.0,,,,,1.2082,45.0663,,,,,-6.0,-3.0,-9.0,-10.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,NO@TB,TB,NO,16.0,11.0,-5.0,27.0,-2.0,52.0,,,,,-2.1432,45.1058,,,,,3.0,25.0,5.0,3.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,NYJ@SF,SF,NYJ,17.0,23.0,6.0,40.0,-3.0,42.5,,,,,0.1154,44.9462,,,,,-9.0,2.5,-6.0,-7.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-08,OAK@KC,KC,OAK,21.0,13.0,-8.0,34.0,-3.5,46.0,,,,,-0.5316,45.2215,,,,,4.5,12.0,8.0,6.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,PIT@BUF,BUF,PIT,20.0,27.0,7.0,47.0,1.0,45.5,,,,,-0.5077,45.1157,,,,,-6.0,-1.5,-7.0,-8.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,SD@CAR,CAR,SD,28.0,16.0,-12.0,44.0,-1.0,48.5,,,,,-0.4905,45.0393,,,,,11.0,4.5,12.0,10.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,SEA@GB,GB,SEA,38.0,10.0,-28.0,48.0,3.0,47.0,,,,,0.4102,45.1653,,,,,31.0,-1.0,28.0,26.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,14,2016-12-11,WSH@PHI,PHI,WSH,22.0,27.0,5.0,49.0,1.5,48.5,,,,,-0.2024,45.0926,,,,,-3.5,-0.5,-5.0,-6.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-19,CAR@WSH,WSH,CAR,15.0,26.0,11.0,41.0,-7.0,50.5,,,,,-2.3575,45.1036,,,,,-18.0,9.5,-11.0,-12.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,CLE@BUF,BUF,CLE,33.0,13.0,-20.0,46.0,-10.5,43.5,,,,,-4.2431,45.0657,,,,,9.5,-2.5,20.0,18.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,DET@NYG,NYG,DET,17.0,6.0,-11.0,23.0,-4.0,42.5,,,,,-1.05,45.1779,,,,,7.0,19.5,11.0,9.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,GB@CHI,CHI,GB,27.0,30.0,3.0,57.0,4.5,40.0,,,,,1.0138,45.0825,,,,,1.5,-17.0,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,IND@MIN,MIN,IND,6.0,34.0,28.0,40.0,-5.0,44.5,,,,,-1.5545,45.0966,,,,,-33.0,4.5,-28.0,-29.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,JAX@HOU,HOU,JAX,21.0,20.0,-1.0,41.0,-3.5,39.5,,,,,-3.6502,45.0887,,,,,-2.5,-1.5,1.0,-0.050000000000000044,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-15,LAR@SEA,SEA,LAR,24.0,3.0,-21.0,27.0,-15.0,39.5,,,,,-3.4125,45.143,,,,,6.0,12.5,21.0,19.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-17,MIA@NYJ,NYJ,MIA,13.0,34.0,21.0,47.0,2.5,40.0,,,,,0.9841,45.1172,,,,,-18.5,-7.0,-21.0,-22.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,NE@DEN,DEN,NE,3.0,16.0,13.0,19.0,3.0,43.5,,,,,0.4017,45.2146,,,,,-10.0,24.5,-13.0,-14.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,NO@ARI,ARI,NO,41.0,48.0,7.0,89.0,-3.0,48.5,,,,,-1.2641,45.0488,,,,,-10.0,-40.5,-7.0,-8.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,OAK@SD,SD,OAK,16.0,19.0,3.0,35.0,2.5,49.5,,,,,1.44,45.1891,,,,,-0.5,14.5,-3.0,-4.05,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,PHI@BAL,BAL,PHI,27.0,26.0,-1.0,53.0,-5.0,41.0,,,,,-2.0663,45.0867,,,,,-4.0,-12.0,1.0,-0.050000000000000044,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,PIT@CIN,CIN,PIT,20.0,24.0,4.0,44.0,3.0,45.5,,,,,0.2497,45.1179,,,,,-1.0,1.5,-4.0,-5.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,SF@ATL,ATL,SF,41.0,13.0,-28.0,54.0,-13.5,51.5,,,,,-4.6956,45.1526,,,,,14.5,-2.5,28.0,26.95,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,TB@DAL,DAL,TB,26.0,20.0,-6.0,46.0,-7.0,47.5,,,,,-2.5017,45.2146,,,,,-1.0,1.5,6.0,4.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,15,2016-12-18,TEN@KC,KC,TEN,17.0,19.0,2.0,36.0,-6.0,43.0,,,,,-2.5219,45.1829,,,,,-8.0,7.0,-2.0,-3.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,16,2016-12-24,ARI@SEA,SEA,ARI,31.0,34.0,3.0,65.0,-9.0,43.5,,,,,-3.0552,45.1508,,,,,-12.0,-21.5,-3.0,-4.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2016,16,2016-12-24,ATL@CAR,CAR,ATL,16.0,33.0,17.0,49.0,3.0,48.5,,,,,0.3465,45.1293,,,,,-14.0,-0.5,-17.0,-18.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
